Student ID,School ID,Condition,Preference Rank
698,4,true,3
698,3,true,4
698,1,true,5
699,4,true,1
699,2,true,2
699,0,true,3
699,3,true,4
699,1,true,5
700,0,true,1
700,1,true,2
700,4,true,3
700,2,true,4
700,3,true,5
701,3,true,1
701,4,true,2
701,0,true,3
701,2,true,4
701,1,true,5
702,3,true,1
702,4,true,2
702,0,true,3
702,2,true,4
702,1,true,5
703,3,true,1
703,0,true,2
703,4,true,3
703,1,true,4
703,2,true,5
704,3,true,1
704,0,true,2
704,4,true,3
704,2,true,4
704,1,true,5
705,3,true,1
705,0,true,2
705,4,true,3
705,2,true,4
705,1,true,5
706,0,true,1
706,1,true,2
706,2,true,3
706,4,true,4
706,3,true,5
707,0,true,1
707,2,true,2
707,4,true,3
707,1,true,4
707,3,true,5
708,4,true,1
708,0,true,2
708,2,true,3
708,1,true,4
708,3,true,5
709,1,true,1
709,0,true,2
709,2,true,3
709,4,true,4
709,3,true,5
710,0,true,1
710,4,true,2
710,3,true,3
710,2,true,4
710,1,true,5
711,2,true,1
711,4,true,2
711,0,true,3
711,1,true,4
711,3,true,5
712,3,true,1
712,0,true,2
712,4,true,3
712,2,true,4
712,1,true,5
713,4,true,1
713,3,true,2
713,0,true,3
713,2,true,4
713,1,true,5
714,4,true,1
714,0,true,2
714,3,true,3
714,2,true,4
714,1,true,5
715,0,true,1
715,2,true,2
715,4,true,3
715,1,true,4
715,3,true,5
716,3,true,1
716,0,true,2
716,4,true,3
716,1,true,4
716,2,true,5
717,1,true,1
717,0,true,2
717,2,true,3
717,4,true,4
717,3,true,5
718,1,true,1
718,3,true,2
718,0,true,3
718,4,true,4
718,2,true,5
719,3,true,1
719,0,true,2
719,1,true,3
719,4,true,4
719,2,true,5
720,3,true,1
720,4,true,2
720,0,true,3
720,2,true,4
720,1,true,5
721,3,true,1
721,0,true,2
721,4,true,3
721,1,true,4
721,2,true,5
722,0,true,1
722,2,true,2
722,4,true,3
722,1,true,4
722,3,true,5
723,1,true,1
723,0,true,2
723,2,true,3
723,4,true,4
723,3,true,5
724,2,true,1
724,0,true,2
724,4,true,3
724,3,true,4
724,1,true,5
725,2,true,1
725,0,true,2
725,4,true,3
725,1,true,4
725,3,true,5
726,1,true,1
726,0,true,2
726,2,true,3
726,4,true,4
726,3,true,5
727,1,true,1
727,0,true,2
727,2,true,3
727,4,true,4
727,3,true,5
728,4,true,1
728,3,true,2
728,0,true,3
728,2,true,4
728,1,true,5
729,2,true,1
729,4,true,2
729,0,true,3
729,1,true,4
729,3,true,5
730,3,true,1
730,0,true,2
730,4,true,3
730,2,true,4
730,1,true,5
731,2,true,1
731,4,true,2
731,0,true,3
731,1,true,4
731,3,true,5
732,3,true,1
732,0,true,2
732,4,true,3
732,2,true,4
732,1,true,5
733,0,true,1
733,1,true,2
733,3,true,3
733,4,true,4
733,2,true,5
734,3,true,1
734,4,true,2
734,0,true,3
734,2,true,4
734,1,true,5
735,3,true,1
735,4,true,2
735,0,true,3
735,2,true,4
735,1,true,5
736,3,true,1
736,4,true,2
736,0,true,3
736,1,true,4
736,2,true,5
737,1,true,1
737,0,true,2
737,4,true,3
737,2,true,4
737,3,true,5
738,1,true,1
738,0,true,2
738,2,true,3
738,4,true,4
738,3,true,5
739,3,true,1
739,4,true,2
739,0,true,3
739,2,true,4
739,1,true,5
740,0,true,1
740,2,true,2
740,4,true,3
740,1,true,4
740,3,true,5
741,4,true,1
741,2,true,2
741,0,true,3
741,3,true,4
741,1,true,5
742,0,true,1
742,2,true,2
742,1,true,3
742,4,true,4
742,3,true,5
743,3,true,1
743,0,true,2
743,1,true,3
743,4,true,4
743,2,true,5
744,0,true,1
744,3,true,2
744,4,true,3
744,1,true,4
744,2,true,5
745,2,true,1
745,0,true,2
745,4,true,3
745,1,true,4
745,3,true,5
746,3,true,1
746,0,true,2
746,4,true,3
746,2,true,4
746,1,true,5
747,1,true,1
747,3,true,2
747,0,true,3
747,4,true,4
747,2,true,5
748,4,true,1
748,0,true,2
748,3,true,3
748,2,true,4
748,1,true,5
749,3,true,1
749,0,true,2
749,4,true,3
749,2,true,4
749,1,true,5
750,4,true,1
750,0,true,2
750,3,true,3
750,2,true,4
750,1,true,5
751,3,true,1
751,0,true,2
751,4,true,3
751,1,true,4
751,2,true,5
752,3,true,1
752,4,true,2
752,0,true,3
752,2,true,4
752,1,true,5
753,3,true,1
753,4,true,2
753,0,true,3
753,2,true,4
753,1,true,5
754,3,true,1
754,0,true,2
754,4,true,3
754,2,true,4
754,1,true,5
755,3,true,1
755,0,true,2
755,4,true,3
755,1,true,4
755,2,true,5
756,3,true,1
756,0,true,2
756,4,true,3
756,1,true,4
756,2,true,5
757,0,true,1
757,3,true,2
757,4,true,3
757,2,true,4
757,1,true,5
758,3,true,1
758,4,true,2
758,0,true,3
758,2,true,4
758,1,true,5
759,0,true,1
759,2,true,2
759,1,true,3
759,4,true,4
759,3,true,5
760,3,true,1
760,0,true,2
760,4,true,3
760,2,true,4
760,1,true,5
761,3,true,1
761,0,true,2
761,1,true,3
761,4,true,4
761,2,true,5
762,3,true,1
762,0,true,2
762,4,true,3
762,2,true,4
762,1,true,5
763,1,true,1
763,0,true,2
763,3,true,3
763,4,true,4
763,2,true,5
764,3,true,1
764,4,true,2
764,0,true,3
764,2,true,4
764,1,true,5
765,0,true,1
765,2,true,2
765,1,true,3
765,4,true,4
765,3,true,5
766,0,true,1
766,1,true,2
766,2,true,3
766,4,true,4
766,3,true,5
767,4,true,1
767,0,true,2
767,2,true,3
767,3,true,4
767,1,true,5
768,4,true,1
768,2,true,2
768,0,true,3
768,1,true,4
768,3,true,5
769,3,true,1
769,0,true,2
769,4,true,3
769,2,true,4
769,1,true,5
770,1,true,1
770,0,true,2
770,4,true,3
770,3,true,4
770,2,true,5
771,0,true,1
771,2,true,2
771,4,true,3
771,1,true,4
771,3,true,5
772,0,true,1
772,3,true,2
772,4,true,3
772,2,true,4
772,1,true,5
773,4,true,1
773,2,true,2
773,0,true,3
773,3,true,4
773,1,true,5
774,4,true,1
774,0,true,2
774,3,true,3
774,2,true,4
774,1,true,5
775,3,true,1
775,1,true,2
775,0,true,3
775,4,true,4
775,2,true,5
776,3,true,1
776,4,true,2
776,0,true,3
776,2,true,4
776,1,true,5
777,2,true,1
777,4,true,2
777,0,true,3
777,1,true,4
777,3,true,5
778,3,true,1
778,4,true,2
778,0,true,3
778,2,true,4
778,1,true,5
779,2,true,1
779,0,true,2
779,4,true,3
779,3,true,4
779,1,true,5
780,0,true,1
780,4,true,2
780,2,true,3
780,1,true,4
780,3,true,5
781,4,true,1
781,3,true,2
781,0,true,3
781,2,true,4
781,1,true,5
782,4,true,1
782,2,true,2
782,0,true,3
782,3,true,4
782,1,true,5
783,4,true,1
783,3,true,2
783,0,true,3
783,2,true,4
783,1,true,5
784,3,true,1
784,4,true,2
784,0,true,3
784,2,true,4
784,1,true,5
785,3,true,1
785,4,true,2
785,0,true,3
785,2,true,4
785,1,true,5
786,4,true,1
786,2,true,2
786,0,true,3
786,1,true,4
786,3,true,5
787,1,true,1
787,0,true,2
787,3,true,3
787,4,true,4
787,2,true,5
788,2,true,1
788,0,true,2
788,4,true,3
788,1,true,4
788,3,true,5
789,0,true,1
789,1,true,2
789,2,true,3
789,4,true,4
789,3,true,5
790,3,true,1
790,0,true,2
790,4,true,3
790,2,true,4
790,1,true,5
791,2,true,1
791,0,true,2
791,4,true,3
791,1,true,4
791,3,true,5
792,3,true,1
792,0,true,2
792,4,true,3
792,2,true,4
792,1,true,5
793,4,true,1
793,2,true,2
793,0,true,3
793,1,true,4
793,3,true,5
794,0,true,1
794,3,true,2
794,1,true,3
794,4,true,4
794,2,true,5
795,3,true,1
795,4,true,2
795,0,true,3
795,2,true,4
795,1,true,5
796,1,true,1
796,0,true,2
796,4,true,3
796,2,true,4
796,3,true,5
797,3,true,1
797,0,true,2
797,4,true,3
797,2,true,4
797,1,true,5
798,2,true,1
798,0,true,2
798,4,true,3
798,1,true,4
798,3,true,5
799,3,true,1
799,1,true,2
799,0,true,3
799,4,true,4
799,2,true,5
800,2,true,1
800,0,true,2
800,4,true,3
800,1,true,4
800,3,true,5
801,3,true,1
801,0,true,2
801,4,true,3
801,2,true,4
801,1,true,5
802,0,true,1
802,1,true,2
802,4,true,3
802,2,true,4
802,3,true,5
803,3,true,1
803,0,true,2
803,4,true,3
803,2,true,4
803,1,true,5
804,3,true,1
804,0,true,2
804,4,true,3
804,2,true,4
804,1,true,5
805,4,true,1
805,0,true,2
805,3,true,3
805,2,true,4
805,1,true,5
806,2,true,1
806,4,true,2
806,1,true,3
806,0,true,4
806,3,true,5
807,3,true,1
807,0,true,2
807,4,true,3
807,2,true,4
807,1,true,5
808,3,true,1
808,4,true,2
808,0,true,3
808,2,true,4
808,1,true,5
809,3,true,1
809,0,true,2
809,4,true,3
809,2,true,4
809,1,true,5
810,2,true,1
810,4,true,2
810,0,true,3
810,3,true,4
810,1,true,5
811,1,true,1
811,4,true,2
811,0,true,3
811,2,true,4
811,3,true,5
812,0,true,1
812,2,true,2
812,4,true,3
812,1,true,4
812,3,true,5
813,3,true,1
813,1,true,2
813,0,true,3
813,4,true,4
813,2,true,5
814,4,true,1
814,3,true,2
814,0,true,3
814,2,true,4
814,1,true,5
815,3,true,1
815,4,true,2
815,0,true,3
815,2,true,4
815,1,true,5
816,3,true,1
816,0,true,2
816,4,true,3
816,2,true,4
816,1,true,5
817,3,true,1
817,0,true,2
817,4,true,3
817,2,true,4
817,1,true,5
818,2,true,1
818,0,true,2
818,4,true,3
818,1,true,4
818,3,true,5
819,2,true,1
819,4,true,2
819,0,true,3
819,3,true,4
819,1,true,5
820,0,true,1
820,1,true,2
820,2,true,3
820,4,true,4
820,3,true,5
821,1,true,1
821,0,true,2
821,2,true,3
821,4,true,4
821,3,true,5
822,4,true,1
822,3,true,2
822,0,true,3
822,2,true,4
822,1,true,5
823,0,true,1
823,4,true,2
823,2,true,3
823,1,true,4
823,3,true,5
824,3,true,1
824,0,true,2
824,1,true,3
824,4,true,4
824,2,true,5
825,3,true,1
825,0,true,2
825,4,true,3
825,1,true,4
825,2,true,5
826,0,true,1
826,2,true,2
826,1,true,3
826,4,true,4
826,3,true,5
827,4,true,1
827,0,true,2
827,2,true,3
827,3,true,4
827,1,true,5
828,3,true,1
828,0,true,2
828,4,true,3
828,2,true,4
828,1,true,5
829,2,true,1
829,0,true,2
829,4,true,3
829,3,true,4
829,1,true,5
830,3,true,1
830,0,true,2
830,4,true,3
830,2,true,4
830,1,true,5
831,3,true,1
831,0,true,2
831,1,true,3
831,4,true,4
831,2,true,5
832,3,true,1
832,0,true,2
832,4,true,3
832,2,true,4
832,1,true,5
833,3,true,1
833,0,true,2
833,4,true,3
833,1,true,4
833,2,true,5
834,2,true,1
834,0,true,2
834,4,true,3
834,1,true,4
834,3,true,5
835,4,true,1
835,3,true,2
835,0,true,3
835,2,true,4
835,1,true,5
836,3,true,1
836,4,true,2
836,0,true,3
836,2,true,4
836,1,true,5
837,3,true,1
837,0,true,2
837,1,true,3
837,4,true,4
837,2,true,5
838,3,true,1
838,0,true,2
838,4,true,3
838,2,true,4
838,1,true,5
839,0,true,1
839,1,true,2
839,2,true,3
839,4,true,4
839,3,true,5
840,1,true,1
840,0,true,2
840,4,true,3
840,2,true,4
840,3,true,5
841,3,true,1
841,0,true,2
841,4,true,3
841,1,true,4
841,2,true,5
842,4,true,1
842,3,true,2
842,0,true,3
842,2,true,4
842,1,true,5
843,3,true,1
843,0,true,2
843,4,true,3
843,2,true,4
843,1,true,5
844,1,true,1
844,0,true,2
844,2,true,3
844,3,true,4
844,4,true,5
845,3,true,1
845,0,true,2
845,4,true,3
845,1,true,4
845,2,true,5
846,3,true,1
846,0,true,2
846,4,true,3
846,2,true,4
846,1,true,5
847,0,true,1
847,4,true,2
847,2,true,3
847,3,true,4
847,1,true,5
848,4,true,1
848,3,true,2
848,0,true,3
848,2,true,4
848,1,true,5
849,1,true,1
849,0,true,2
849,2,true,3
849,4,true,4
849,3,true,5
850,3,true,1
850,0,true,2
850,4,true,3
850,2,true,4
850,1,true,5
851,0,true,1
851,2,true,2
851,1,true,3
851,4,true,4
851,3,true,5
852,3,true,1
852,0,true,2
852,4,true,3
852,2,true,4
852,1,true,5
853,0,true,1
853,4,true,2
853,3,true,3
853,1,true,4
853,2,true,5
854,2,true,1
854,4,true,2
854,0,true,3
854,1,true,4
854,3,true,5
855,3,true,1
855,4,true,2
855,2,true,3
855,0,true,4
855,1,true,5
856,3,true,1
856,0,true,2
856,4,true,3
856,2,true,4
856,1,true,5
857,4,true,1
857,0,true,2
857,2,true,3
857,3,true,4
857,1,true,5
858,1,true,1
858,0,true,2
858,4,true,3
858,2,true,4
858,3,true,5
859,2,true,1
859,0,true,2
859,4,true,3
859,3,true,4
859,1,true,5
860,4,true,1
860,0,true,2
860,3,true,3
860,2,true,4
860,1,true,5
861,0,true,1
861,3,true,2
861,4,true,3
861,2,true,4
861,1,true,5
862,3,true,1
862,0,true,2
862,1,true,3
862,4,true,4
862,2,true,5
863,3,true,1
863,0,true,2
863,4,true,3
863,1,true,4
863,2,true,5
864,3,true,1
864,4,true,2
864,0,true,3
864,2,true,4
864,1,true,5
865,4,true,1
865,2,true,2
865,0,true,3
865,1,true,4
865,3,true,5
866,3,true,1
866,0,true,2
866,4,true,3
866,2,true,4
866,1,true,5
867,4,true,1
867,0,true,2
867,2,true,3
867,3,true,4
867,1,true,5
868,3,true,1
868,0,true,2
868,1,true,3
868,4,true,4
868,2,true,5
869,3,true,1
869,0,true,2
869,4,true,3
869,2,true,4
869,1,true,5
870,3,true,1
870,0,true,2
870,4,true,3
870,1,true,4
870,2,true,5
871,2,true,1
871,4,true,2
871,0,true,3
871,3,true,4
871,1,true,5
872,3,true,1
872,4,true,2
872,0,true,3
872,2,true,4
872,1,true,5
873,3,true,1
873,0,true,2
873,4,true,3
873,2,true,4
873,1,true,5
874,0,true,1
874,3,true,2
874,1,true,3
874,4,true,4
874,2,true,5
875,4,true,1
875,2,true,2
875,0,true,3
875,1,true,4
875,3,true,5
876,0,true,1
876,1,true,2
876,3,true,3
876,4,true,4
876,2,true,5
877,3,true,1
877,0,true,2
877,4,true,3
877,1,true,4
877,2,true,5
878,4,true,1
878,0,true,2
878,3,true,3
878,2,true,4
878,1,true,5
879,1,true,1
879,0,true,2
879,4,true,3
879,2,true,4
879,3,true,5
880,4,true,1
880,0,true,2
880,2,true,3
880,1,true,4
880,3,true,5
881,3,true,1
881,0,true,2
881,1,true,3
881,4,true,4
881,2,true,5
882,3,true,1
882,0,true,2
882,1,true,3
882,4,true,4
882,2,true,5
883,4,true,1
883,2,true,2
883,0,true,3
883,1,true,4
883,3,true,5
884,3,true,1
884,0,true,2
884,4,true,3
884,1,true,4
884,2,true,5
885,3,true,1
885,0,true,2
885,4,true,3
885,2,true,4
885,1,true,5
886,4,true,1
886,2,true,2
886,0,true,3
886,1,true,4
886,3,true,5
887,3,true,1
887,0,true,2
887,4,true,3
887,2,true,4
887,1,true,5
888,3,true,1
888,0,true,2
888,4,true,3
888,2,true,4
888,1,true,5
889,2,true,1
889,0,true,2
889,4,true,3
889,3,true,4
889,1,true,5
890,3,true,1
890,4,true,2
890,0,true,3
890,2,true,4
890,1,true,5
891,3,true,1
891,4,true,2
891,0,true,3
891,2,true,4
891,1,true,5
892,1,true,1
892,0,true,2
892,2,true,3
892,4,true,4
892,3,true,5
893,2,true,1
893,0,true,2
893,4,true,3
893,1,true,4
893,3,true,5
894,0,true,1
894,4,true,2
894,3,true,3
894,2,true,4
894,1,true,5
895,0,true,1
895,3,true,2
895,4,true,3
895,2,true,4
895,1,true,5
896,3,true,1
896,1,true,2
896,0,true,3
896,4,true,4
896,2,true,5
897,1,true,1
897,0,true,2
897,2,true,3
897,4,true,4
897,3,true,5
898,2,true,1
898,4,true,2
898,0,true,3
898,1,true,4
898,3,true,5
899,0,true,1
899,2,true,2
899,4,true,3
899,1,true,4
899,3,true,5
0,0,noisy,1
0,2,noisy,2
0,1,noisy,3
0,4,noisy,4
0,3,noisy,5
1,3,noisy,1
1,0,noisy,2
1,4,noisy,3
1,2,noisy,4
1,1,noisy,5
2,3,noisy,1
2,0,noisy,2
2,4,noisy,3
2,1,noisy,4
2,2,noisy,5
3,1,noisy,1
3,0,noisy,2
3,2,noisy,3
3,4,noisy,4
3,3,noisy,5
4,3,noisy,1
4,0,noisy,2
4,1,noisy,3
4,4,noisy,4
4,2,noisy,5
5,1,noisy,1
5,0,noisy,2
5,2,noisy,3
5,4,noisy,4
5,3,noisy,5
6,3,noisy,1
6,1,noisy,2
6,0,noisy,3
6,4,noisy,4
6,2,noisy,5
7,3,noisy,1
7,0,noisy,2
7,4,noisy,3
7,1,noisy,4
7,2,noisy,5
8,3,noisy,1
8,4,noisy,2
8,0,noisy,3
8,2,noisy,4
8,1,noisy,5
9,0,noisy,1
9,4,noisy,2
9,1,noisy,3
9,2,noisy,4
9,3,noisy,5
10,4,noisy,1
10,0,noisy,2
10,2,noisy,3
10,3,noisy,4
10,1,noisy,5
11,3,noisy,1
11,0,noisy,2
11,4,noisy,3
11,2,noisy,4
11,1,noisy,5
12,3,noisy,1
12,4,noisy,2
12,0,noisy,3
12,2,noisy,4
12,1,noisy,5
13,1,noisy,1
13,0,noisy,2
13,4,noisy,3
13,3,noisy,4
13,2,noisy,5
14,3,noisy,1
14,0,noisy,2
14,4,noisy,3
14,1,noisy,4
14,2,noisy,5
15,3,noisy,1
15,0,noisy,2
15,4,noisy,3
15,1,noisy,4
15,2,noisy,5
16,1,noisy,1
16,0,noisy,2
16,2,noisy,3
16,4,noisy,4
16,3,noisy,5
17,0,noisy,1
17,1,noisy,2
17,3,noisy,3
17,2,noisy,4
17,4,noisy,5
18,0,noisy,1
18,2,noisy,2
18,4,noisy,3
18,1,noisy,4
18,3,noisy,5
19,3,noisy,1
19,0,noisy,2
19,4,noisy,3
19,1,noisy,4
19,2,noisy,5
20,3,noisy,1
20,4,noisy,2
20,0,noisy,3
20,2,noisy,4
20,1,noisy,5
21,0,noisy,1
21,4,noisy,2
21,2,noisy,3
21,1,noisy,4
21,3,noisy,5
22,0,noisy,1
22,3,noisy,2
22,4,noisy,3
22,2,noisy,4
22,1,noisy,5
23,3,noisy,1
23,0,noisy,2
23,4,noisy,3
23,2,noisy,4
23,1,noisy,5
24,2,noisy,1
24,0,noisy,2
24,4,noisy,3
24,1,noisy,4
24,3,noisy,5
25,3,noisy,1
25,0,noisy,2
25,4,noisy,3
25,1,noisy,4
25,2,noisy,5
26,4,noisy,1
26,0,noisy,2
26,2,noisy,3
26,3,noisy,4
26,1,noisy,5
27,3,noisy,1
27,0,noisy,2
27,4,noisy,3
27,1,noisy,4
27,2,noisy,5
28,2,noisy,1
28,0,noisy,2
28,4,noisy,3
28,1,noisy,4
28,3,noisy,5
29,0,noisy,1
29,3,noisy,2
29,4,noisy,3
29,2,noisy,4
29,1,noisy,5
30,3,noisy,1
30,0,noisy,2
30,4,noisy,3
30,2,noisy,4
30,1,noisy,5
31,3,noisy,1
31,4,noisy,2
31,0,noisy,3
31,2,noisy,4
31,1,noisy,5
32,4,noisy,1
32,3,noisy,2
32,0,noisy,3
32,2,noisy,4
32,1,noisy,5
33,0,noisy,1
33,4,noisy,2
33,2,noisy,3
33,3,noisy,4
33,1,noisy,5
34,2,noisy,1
34,4,noisy,2
34,0,noisy,3
34,1,noisy,4
34,3,noisy,5
35,1,noisy,1
35,0,noisy,2
35,4,noisy,3
35,2,noisy,4
35,3,noisy,5
36,3,noisy,1
36,0,noisy,2
36,4,noisy,3
36,1,noisy,4
36,2,noisy,5
37,0,noisy,1
37,4,noisy,2
37,2,noisy,3
37,1,noisy,4
37,3,noisy,5
38,0,noisy,1
38,2,noisy,2
38,4,noisy,3
38,1,noisy,4
38,3,noisy,5
39,3,noisy,1
39,4,noisy,2
39,0,noisy,3
39,2,noisy,4
39,1,noisy,5
40,3,noisy,1
40,4,noisy,2
40,0,noisy,3
40,2,noisy,4
40,1,noisy,5
41,0,noisy,1
41,2,noisy,2
41,1,noisy,3
41,4,noisy,4
41,3,noisy,5
42,3,noisy,1
42,0,noisy,2
42,4,noisy,3
42,1,noisy,4
42,2,noisy,5
43,1,noisy,1
43,2,noisy,2
43,0,noisy,3
43,4,noisy,4
43,3,noisy,5
44,1,noisy,1
44,0,noisy,2
44,2,noisy,3
44,4,noisy,4
44,3,noisy,5
45,3,noisy,1
45,0,noisy,2
45,4,noisy,3
45,1,noisy,4
45,2,noisy,5
46,0,noisy,1
46,3,noisy,2
46,4,noisy,3
46,2,noisy,4
46,1,noisy,5
47,3,noisy,1
47,0,noisy,2
47,4,noisy,3
47,1,noisy,4
47,2,noisy,5
48,1,noisy,1
48,0,noisy,2
48,2,noisy,3
48,4,noisy,4
48,3,noisy,5
49,0,noisy,1
49,2,noisy,2
49,1,noisy,3
49,4,noisy,4
49,3,noisy,5
50,0,noisy,1
50,1,noisy,2
50,2,noisy,3
50,4,noisy,4
50,3,noisy,5
51,4,noisy,1
51,2,noisy,2
51,0,noisy,3
51,3,noisy,4
51,1,noisy,5
52,1,noisy,1
52,0,noisy,2
52,2,noisy,3
52,4,noisy,4
52,3,noisy,5
53,3,noisy,1
53,4,noisy,2
53,0,noisy,3
53,2,noisy,4
53,1,noisy,5
54,3,noisy,1
54,0,noisy,2
54,1,noisy,3
54,4,noisy,4
54,2,noisy,5
55,4,noisy,1
55,2,noisy,2
55,0,noisy,3
55,1,noisy,4
55,3,noisy,5
56,0,noisy,1
56,3,noisy,2
56,4,noisy,3
56,2,noisy,4
56,1,noisy,5
57,2,noisy,1
57,4,noisy,2
57,0,noisy,3
57,1,noisy,4
57,3,noisy,5
58,2,noisy,1
58,0,noisy,2
58,4,noisy,3
58,1,noisy,4
58,3,noisy,5
59,4,noisy,1
59,3,noisy,2
59,0,noisy,3
59,2,noisy,4
59,1,noisy,5
60,0,noisy,1
60,1,noisy,2
60,3,noisy,3
60,2,noisy,4
60,4,noisy,5
61,3,noisy,1
61,1,noisy,2
61,0,noisy,3
61,4,noisy,4
61,2,noisy,5
62,3,noisy,1
62,4,noisy,2
62,0,noisy,3
62,2,noisy,4
62,1,noisy,5
63,0,noisy,1
63,1,noisy,2
63,4,noisy,3
63,2,noisy,4
63,3,noisy,5
64,2,noisy,1
64,4,noisy,2
64,0,noisy,3
64,1,noisy,4
64,3,noisy,5
65,0,noisy,1
65,2,noisy,2
65,4,noisy,3
65,3,noisy,4
65,1,noisy,5
66,4,noisy,1
66,2,noisy,2
66,0,noisy,3
66,1,noisy,4
66,3,noisy,5
67,2,noisy,1
67,4,noisy,2
67,0,noisy,3
67,1,noisy,4
67,3,noisy,5
68,3,noisy,1
68,4,noisy,2
68,0,noisy,3
68,2,noisy,4
68,1,noisy,5
69,1,noisy,1
69,0,noisy,2
69,2,noisy,3
69,4,noisy,4
69,3,noisy,5
70,0,noisy,1
70,3,noisy,2
70,4,noisy,3
70,1,noisy,4
70,2,noisy,5
71,3,noisy,1
71,0,noisy,2
71,4,noisy,3
71,2,noisy,4
71,1,noisy,5
72,3,noisy,1
72,0,noisy,2
72,4,noisy,3
72,1,noisy,4
72,2,noisy,5
73,0,noisy,1
73,1,noisy,2
73,2,noisy,3
73,4,noisy,4
73,3,noisy,5
74,1,noisy,1
74,0,noisy,2
74,2,noisy,3
74,4,noisy,4
74,3,noisy,5
75,3,noisy,1
75,0,noisy,2
75,4,noisy,3
75,2,noisy,4
75,1,noisy,5
76,3,noisy,1
76,4,noisy,2
76,0,noisy,3
76,2,noisy,4
76,1,noisy,5
77,2,noisy,1
77,0,noisy,2
77,4,noisy,3
77,1,noisy,4
77,3,noisy,5
78,2,noisy,1
78,4,noisy,2
78,0,noisy,3
78,3,noisy,4
78,1,noisy,5
79,0,noisy,1
79,2,noisy,2
79,4,noisy,3
79,3,noisy,4
79,1,noisy,5
80,3,noisy,1
80,0,noisy,2
80,1,noisy,3
80,4,noisy,4
80,2,noisy,5
81,3,noisy,1
81,0,noisy,2
81,4,noisy,3
81,2,noisy,4
81,1,noisy,5
82,0,noisy,1
82,3,noisy,2
82,4,noisy,3
82,1,noisy,4
82,2,noisy,5
83,3,noisy,1
83,4,noisy,2
83,0,noisy,3
83,2,noisy,4
83,1,noisy,5
84,3,noisy,1
84,4,noisy,2
84,0,noisy,3
84,2,noisy,4
84,1,noisy,5
85,3,noisy,1
85,0,noisy,2
85,4,noisy,3
85,1,noisy,4
85,2,noisy,5
86,3,noisy,1
86,0,noisy,2
86,4,noisy,3
86,2,noisy,4
86,1,noisy,5
87,0,noisy,1
87,4,noisy,2
87,2,noisy,3
87,1,noisy,4
87,3,noisy,5
88,3,noisy,1
88,0,noisy,2
88,4,noisy,3
88,1,noisy,4
88,2,noisy,5
89,3,noisy,1
89,0,noisy,2
89,4,noisy,3
89,2,noisy,4
89,1,noisy,5
90,3,noisy,1
90,0,noisy,2
90,4,noisy,3
90,2,noisy,4
90,1,noisy,5
91,3,noisy,1
91,0,noisy,2
91,1,noisy,3
91,4,noisy,4
91,2,noisy,5
92,3,noisy,1
92,0,noisy,2
92,4,noisy,3
92,2,noisy,4
92,1,noisy,5
93,3,noisy,1
93,0,noisy,2
93,4,noisy,3
93,1,noisy,4
93,2,noisy,5
94,1,noisy,1
94,3,noisy,2
94,0,noisy,3
94,4,noisy,4
94,2,noisy,5
95,0,noisy,1
95,3,noisy,2
95,4,noisy,3
95,1,noisy,4
95,2,noisy,5
96,4,noisy,1
96,0,noisy,2
96,2,noisy,3
96,3,noisy,4
96,1,noisy,5
97,3,noisy,1
97,0,noisy,2
97,4,noisy,3
97,1,noisy,4
97,2,noisy,5
98,3,noisy,1
98,0,noisy,2
98,4,noisy,3
98,2,noisy,4
98,1,noisy,5
99,3,noisy,1
99,0,noisy,2
99,4,noisy,3
99,1,noisy,4
99,2,noisy,5
100,3,noisy,1
100,4,noisy,2
100,0,noisy,3
100,2,noisy,4
100,1,noisy,5
101,0,noisy,1
101,4,noisy,2
101,2,noisy,3
101,3,noisy,4
101,1,noisy,5
102,2,noisy,1
102,4,noisy,2
102,0,noisy,3
102,1,noisy,4
102,3,noisy,5
103,3,noisy,1
103,0,noisy,2
103,4,noisy,3
103,2,noisy,4
103,1,noisy,5
104,3,noisy,1
104,0,noisy,2
104,4,noisy,3
104,2,noisy,4
104,1,noisy,5
105,1,noisy,1
105,0,noisy,2
105,2,noisy,3
105,4,noisy,4
105,3,noisy,5
106,4,noisy,1
106,3,noisy,2
106,0,noisy,3
106,2,noisy,4
106,1,noisy,5
107,3,noisy,1
107,0,noisy,2
107,4,noisy,3
107,2,noisy,4
107,1,noisy,5
108,3,noisy,1
108,0,noisy,2
108,4,noisy,3
108,2,noisy,4
108,1,noisy,5
109,1,noisy,1
109,0,noisy,2
109,2,noisy,3
109,4,noisy,4
109,3,noisy,5
110,3,noisy,1
110,0,noisy,2
110,4,noisy,3
110,2,noisy,4
110,1,noisy,5
111,0,noisy,1
111,4,noisy,2
111,3,noisy,3
111,2,noisy,4
111,1,noisy,5
112,0,noisy,1
112,2,noisy,2
112,1,noisy,3
112,4,noisy,4
112,3,noisy,5
113,3,noisy,1
113,0,noisy,2
113,4,noisy,3
113,2,noisy,4
113,1,noisy,5
114,4,noisy,1
114,0,noisy,2
114,3,noisy,3
114,2,noisy,4
114,1,noisy,5
115,1,noisy,1
115,0,noisy,2
115,2,noisy,3
115,4,noisy,4
115,3,noisy,5
116,0,noisy,1
116,1,noisy,2
116,2,noisy,3
116,4,noisy,4
116,3,noisy,5
117,1,noisy,1
117,0,noisy,2
117,3,noisy,3
117,2,noisy,4
117,4,noisy,5
118,0,noisy,1
